time,Temps moyen entre les vagues,Direction moyenne des vagues,Période des vagues énergétiques,Hauteur moyenne des vagues les plus hautes
2017-11-23 19:00:00,7.092222733151304,-0.37269512182423187,12.0688934696244,2.704594326935724
2017-11-23 20:00:00,7.099438515372051,-0.36315573448981986,12.022002433640177,2.6670722207844793
2017-11-23 21:00:00,7.130925565062584,-0.3488202323610387,11.975963961946576,2.599907650773751
2017-11-23 22:00:00,7.17968676006945,-0.3295187736723034,11.92523638665455,2.5122935329105944
2017-11-23 23:00:00,7.234133116825997,-0.30761641783510774,11.863851757729748,2.4151112779788706
2017-11-24 00:00:00,7.276553169881298,-0.2851822550102067,11.78200558583001,2.3160529177395843
2017-11-24 01:00:00,7.313725381321511,-0.2624057025162462,11.608082470543069,2.21887066280786
2017-11-24 02:00:00,7.348710992088769,-0.23929580553184956,11.375332419203191,2.1260034500835294
2017-11-24 03:00:00,7.376918140769872,-0.21614313888972772,11.247447775609853,2.039702605935666
2017-11-24 04:00:00,7.390475064942184,-0.19390303313996343,11.16389647512887,1.9603433514257835
2017-11-24 05:00:00,7.398565487432113,-0.1724128637338222,11.102938128349379,1.8884885181461497
2017-11-24 06:00:00,7.399002807566704,-0.1518828241931322,11.054768245929221,1.8237628850352525
2017-11-24 07:00:00,7.3694836984818295,-0.1330927568425015,11.012140031398108,1.7674797258083856
2017-11-24 08:00:00,7.271523988333505,-0.11939673948735476,10.972069509738862,1.7209523141808418
2017-11-24 09:00:00,7.06642084521045,-0.11644522472093652,10.931146423788995,1.6888709134215274
2017-11-24 10:00:00,6.876623906798072,-0.11996787938676841,10.886386798531326,1.6671080918538053
2017-11-24 11:00:00,6.772541714765477,-0.11939673948735476,10.83523294109399,1.6487222598396958
2017-11-24 12:00:00,6.670864783473132,-0.12053897958387552,10.774700876459809,1.6361523542790284
2017-11-24 13:00:00,6.583838076689576,-0.12053897958387552,10.700527783175673,1.6280851014565112
2017-11-24 14:00:00,6.570718472651853,-0.10977677012596919,10.576053396744822,1.6187045749186995
2017-11-24 15:00:00,6.6559958988970465,-0.08630469055012452,10.417902720834393,1.6057594482965198
2017-11-24 16:00:00,6.812556507080529,-0.053787314516854055,10.31516872381441,1.5920638795513158
2017-11-24 17:00:00,6.9909831219935485,-0.01852869929078618,10.243979605547452,1.580619637175186
2017-11-24 18:00:00,7.180561400338632,0.016752980421339936,10.735909201236495,1.5734904370064493
2017-11-24 19:00:00,7.38172866225037,0.050960534414678134,13.687486775370765,1.5701134474528375
2017-11-24 20:00:00,7.589893046315559,0.08291096394584277,13.586457906932026,1.5701134474528375
2017-11-24 21:00:00,7.795214849505909,0.11153742301775993,13.507169427904156,1.5721771632911565
2017-11-24 22:00:00,7.953524738227754,0.13522832322590372,13.438111720363752,1.5755541528447683
2017-11-24 23:00:00,8.080347577259067,0.1537283054109456,13.373743116421771,1.5794939739906493
2017-11-25 00:00:00,8.210450317299811,0.16839540244867132,13.309800794625103,1.582683353013505
2017-11-25 01:00:00,8.33224397478333,0.17981951663730675,13.242874497811254,1.5853099004440923
2017-11-25 02:00:00,8.440699368161832,0.18848950570459866,13.170406533108363,1.5856851215056045
2017-11-25 03:00:00,8.538003098108272,0.19535855114827072,13.087707796918004,1.5839966267287986
2017-11-25 04:00:00,8.625248464959123,0.20071541570124432,12.990515467787066,1.578743531867624
2017-11-25 05:00:00,8.7017794885125,0.20456490135177322,12.867319927792149,1.5701134474528375
2017-11-25 06:00:00,8.763441627489794,0.20672298865583116,12.697659633958319,1.557355931361414
2017-11-25 07:00:00,8.810016221823707,0.20709820586222027,12.574890376108714,1.5402833730625982
2017-11-25 08:00:00,8.840628631245059,0.205221816323822,12.487928818465242,1.520396656802438
2017-11-25 09:00:00,8.857684116494097,0.2017485114511567,12.424839060959195,1.4971329509886662
2017-11-25 10:00:00,8.867742479589685,0.19723882543319207,12.378800589265593,1.4710550872135517
2017-11-25 11:00:00,8.873208981272068,0.19150175066759395,12.344698017640702,1.4431011181308744
2017-11-25 12:00:00,8.872990321204773,0.18509861065205327,12.320399935357969,1.4145843174559278
2017-11-25 13:00:00,8.871678360801,0.17906493361909565,12.305053778126767,1.3851294641272007
2017-11-25 14:00:00,8.868835779926162,0.1741575959144186,12.2986595459471,1.354548947613936
2017-11-25 15:00:00,8.86183865777271,0.172363443903862,12.302069803109589,1.3260321469389904
2017-11-25 16:00:00,8.844564512456376,0.17566801272920585,12.318268524631414,1.3012675568791687
2017-11-25 17:00:00,8.813077462765843,0.18556970108766813,12.350239685529747,1.282131282742034
2017-11-25 18:00:00,8.761692346951431,0.2009971912775991,12.40395123583895,1.2674976613430484
2017-11-25 19:00:00,8.708557950598657,0.21805960323026646,12.490060229191798,1.2545525347208688
2017-11-25 20:00:00,8.664825937139584,0.23328456505710837,12.62306025852887,1.2408569659756647
2017-11-25 21:00:00,8.62962166630503,0.2451076569717874,12.824691713261036,1.2239720182076042
2017-11-25 22:00:00,8.615190101863536,0.2529077953989829,12.979432132008977,1.2037100808859327
2017-11-25 23:00:00,8.601851837758518,0.25763562247128097,13.058720611036847,1.1802587645414047
2017-11-26 00:00:00,8.577361910221438,0.26013610300264317,13.100069979132027,1.1545561218278015
2017-11-26 01:00:00,8.520728952791936,0.26161704768196403,13.115842418508539,1.1277278159296618
2017-11-26 02:00:00,8.330276034177672,0.26513181737113695,13.114137289927292,1.101087120562278
2017-11-26 03:00:00,8.312783228794043,0.2698434684540964,13.098791132696093,1.073508372541113
2017-11-26 04:00:00,8.266864614662015,0.27510179087453485,13.070656511105557,1.04630484558146
2017-11-26 05:00:00,8.11467720782444,0.28458272618563424,13.031012271591623,1.020789813398614
2017-11-26 06:00:00,7.7956521696404995,0.2989805444042182,12.976021874846488,0.9980889391771104
2017-11-26 07:00:00,7.421962114632717,0.31585893214955035,12.89417570294675,0.9763261176093891
2017-11-26 08:00:00,7.176844179194611,0.3307384681690757,12.7466820806691,0.9532500223263733
2017-11-26 09:00:00,7.06926342608529,0.340132132768786,12.600467304827381,0.9277349901435272
2017-11-26 10:00:00,6.8884315504320215,0.35056974223003956,12.487502536319932,0.9046588948605114
2017-11-26 11:00:00,6.800311543311989,0.3543382513455967,12.398835850095217,0.8806447469237142
2017-11-26 12:00:00,6.8709387450483925,0.3486833520222434,12.327220449682947,0.8543792726178436
2017-11-26 13:00:00,7.006726646838815,0.33877934245076713,12.26839351363001,0.8284890193734844
2017-11-26 14:00:00,7.287704833313362,0.3218566354921455,12.218092220483296,0.8029739871906383
